Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24, Death_25, Death_26, Death_27, Death_28, Death_29
21, 8, 6, 4, 8, 5, 6, 8, 5, 4, 8, 4, 7, 4, 8, 5, 6, 6, 6, 5, 4, 8, 6, 8, 6, 4, 6, 6, 6, 6, 6
22, 8, 6, 4, 8, 5, 6, 8, 5, 4, 8, 4, 7, 4, 8, 5, 6, 6, 6, 5, 4, 8, 6, 8, 6, 4, 6, 6, 7, 6, 6
23, 8, 6, 4, 8, 5, 6, 8, 5, 4, 8, 4, 7, 4, 8, 5, 6, 6, 6, 5, 5, 8, 6, 8, 6, 4, 6, 6, 7, 6, 6
24, 8, 6, 4, 8, 5, 6, 8, 5, 4, 8, 5, 7, 4, 8, 5, 6, 6, 6, 5, 5, 8, 6, 8, 6, 4, 6, 6, 7, 6, 6
25, 8, 6, 4, 8, 5, 6, 8, 5, 4, 8, 5, 7, 4, 8, 5, 6, 6, 6, 5, 5, 8, 6, 8, 6, 4, 7, 6, 7, 6, 6
26, 8, 6, 5, 8, 5, 6, 8, 5, 4, 8, 5, 7, 4, 8, 5, 6, 6, 6, 5, 5, 8, 6, 8, 6, 4, 7, 6, 7, 6, 6
27, 8, 6, 5, 8, 5, 6, 8, 5, 4, 8, 5, 7, 4, 8, 5, 6, 6, 6, 5, 5, 8, 6, 8, 6, 4, 7, 6, 7, 6, 6
28, 8, 6, 5, 8, 5, 6, 8, 5, 4, 8, 5, 7, 4, 8, 5, 6, 6, 6, 5, 5, 8, 7, 8, 6, 4, 7, 6, 7, 6, 6
29, 8, 6, 5, 8, 5, 6, 8, 5, 4, 8, 5, 7, 4, 9, 5, 6, 6, 6, 5, 6, 8, 7, 8, 6, 4, 7, 6, 7, 6, 6
30, 8, 6, 5, 9, 5, 6, 8, 5, 4, 8, 5, 8, 4, 9, 5, 6, 6, 6, 5, 6, 9, 7, 8, 6, 4, 7, 6, 7, 6, 6
31, 8, 6, 5, 9, 5, 6, 8, 5, 4, 8, 5, 8, 4, 9, 5, 6, 6, 6, 5, 6, 9, 7, 8, 6, 4, 7, 6, 7, 6, 7
32, 8, 6, 5, 9, 5, 6, 8, 5, 5, 8, 5, 8, 4, 9, 5, 6, 6, 6, 5, 6, 9, 7, 8, 6, 4, 7, 6, 7, 6, 7
33, 8, 6, 5, 9, 5, 6, 8, 5, 5, 8, 5, 9, 4, 9, 5, 6, 6, 6, 6, 6, 10, 7, 8, 6, 4, 7, 6, 7, 6, 7
34, 8, 6, 5, 9, 5, 6, 8, 5, 5, 8, 5, 9, 4, 9, 5, 6, 6, 6, 7, 7, 10, 7, 8, 6, 4, 8, 6, 7, 6, 7
35, 8, 6, 5, 9, 5, 6, 8, 5, 6, 8, 5, 9, 4, 9, 5, 6, 6, 6, 7, 7, 10, 7, 8, 6, 4, 8, 6, 7, 6, 7
36, 9, 6, 5, 9, 5, 6, 8, 5, 6, 8, 5, 9, 4, 9, 5, 6, 6, 6, 7, 8, 10, 7, 8, 6, 4, 8, 6, 7, 6, 7
37, 9, 6, 5, 9, 5, 6, 8, 5, 6, 8, 5, 10, 4, 9, 5, 6, 6, 6, 8, 8, 10, 7, 8, 6, 4, 8, 6, 7, 6, 8
38, 9, 6, 5, 9, 5, 6, 8, 5, 6, 8, 5, 10, 4, 9, 5, 6, 6, 6, 8, 8, 11, 7, 8, 6, 4, 8, 6, 7, 6, 8
39, 9, 6, 5, 9, 5, 6, 8, 5, 6, 8, 5, 10, 4, 9, 5, 6, 6, 6, 8, 8, 11, 7, 8, 6, 4, 8, 6, 7, 6, 9
40, 9, 6, 5, 9, 5, 6, 9, 5, 6, 8, 5, 10, 4, 9, 5, 6, 6, 6, 8, 8, 11, 7, 8, 6, 4, 8, 6, 7, 6, 9
41, 9, 6, 5, 10, 5, 6, 10, 5, 6, 8, 5, 10, 4, 9, 5, 6, 6, 6, 8, 8, 11, 7, 8, 6, 4, 8, 6, 7, 6, 9
42, 9, 6, 5, 10, 5, 7, 10, 5, 6, 8, 5, 11, 4, 9, 5, 6, 6, 6, 8, 8, 11, 7, 9, 6, 4, 8, 6, 7, 6, 9
43, 9, 6, 5, 10, 5, 7, 10, 5, 6, 8, 5, 11, 4, 9, 5, 6, 6, 6, 8, 8, 11, 7, 9, 6, 4, 8, 6, 7, 6, 9
44, 9, 6, 5, 10, 5, 7, 10, 5, 6, 8, 5, 11, 5, 9, 5, 6, 6, 6, 8, 8, 11, 8, 9, 7, 4, 8, 6, 7, 6, 9
45, 9, 6, 5, 10, 5, 7, 10, 5, 6, 8, 5, 11, 6, 9, 5, 6, 6, 6, 8, 8, 11, 8, 9, 7, 4, 8, 6, 7, 6, 9
46, 9, 6, 5, 10, 5, 7, 10, 5, 6, 8, 5, 11, 6, 9, 5, 6, 6, 6, 8, 8, 11, 8, 9, 7, 4, 8, 6, 7, 6, 9
47, 9, 6, 6, 10, 5, 7, 10, 5, 7, 8, 5, 11, 6, 9, 5, 6, 6, 6, 8, 8, 11, 8, 9, 7, 4, 8, 6, 7, 6, 9
48, 9, 6, 6, 10, 5, 7, 10, 5, 7, 8, 5, 11, 6, 9, 5, 6, 6, 6, 8, 8, 12, 8, 9, 7, 4, 8, 6, 7, 6, 9
49, 9, 6, 6, 10, 5, 7, 11, 5, 7, 8, 5, 11, 6, 9, 5, 6, 6, 6, 8, 8, 12, 8, 9, 7, 4, 8, 6, 7, 6, 9
50, 9, 6, 7, 10, 5, 7, 11, 5, 7, 8, 5, 11, 7, 9, 5, 6, 6, 6, 8, 8, 12, 8, 9, 7, 4, 8, 6, 7, 6, 9
51, 9, 6, 7, 10, 5, 7, 11, 5, 7, 8, 5, 11, 7, 9, 5, 6, 6, 6, 9, 8, 12, 8, 9, 7, 4, 8, 6, 7, 6, 10
52, 9, 6, 7, 10, 5, 7, 11, 5, 7, 8, 5, 11, 7, 9, 5, 6, 6, 6, 9, 8, 12, 8, 9, 7, 4, 9, 6, 7, 6, 10
53, 9, 6, 7, 10, 5, 7, 11, 5, 7, 8, 5, 11, 7, 9, 5, 6, 6, 6, 10, 8, 12, 8, 9, 7, 4, 9, 6, 7, 6, 10
54, 9, 6, 7, 10, 5, 7, 11, 5, 7, 8, 5, 11, 7, 9, 5, 6, 6, 6, 10, 8, 12, 8, 9, 7, 4, 9, 6, 7, 6, 10
55, 9, 6, 7, 10, 5, 7, 11, 6, 7, 8, 5, 11, 7, 9, 5, 6, 7, 6, 10, 8, 12, 8, 9, 7, 4, 9, 6, 7, 7, 10
56, 9, 6, 7, 10, 5, 7, 12, 6, 7, 8, 5, 11, 7, 9, 5, 6, 7, 6, 10, 8, 12, 8, 9, 7, 4, 9, 6, 7, 7, 10
57, 9, 6, 7, 10, 5, 7, 13, 6, 7, 8, 5, 11, 7, 9, 5, 6, 7, 6, 10, 8, 12, 8, 9, 7, 4, 9, 6, 7, 7, 10
58, 9, 6, 7, 10, 5, 7, 13, 6, 7, 8, 5, 11, 7, 9, 5, 6, 7, 6, 10, 8, 12, 8, 9, 7, 4, 9, 6, 7, 7, 10
59, 9, 6, 7, 10, 5, 7, 14, 6, 7, 8, 5, 11, 7, 9, 5, 6, 8, 6, 10, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
60, 9, 6, 7, 10, 5, 7, 15, 6, 7, 8, 5, 11, 7, 9, 5, 6, 8, 6, 10, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
61, 9, 6, 7, 10, 5, 7, 15, 6, 7, 8, 5, 11, 7, 9, 5, 6, 8, 6, 10, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
62, 9, 6, 7, 10, 5, 7, 16, 6, 7, 8, 5, 11, 7, 9, 5, 6, 8, 6, 10, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
63, 9, 6, 7, 10, 5, 8, 16, 6, 7, 8, 5, 11, 7, 10, 5, 6, 8, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
64, 9, 6, 7, 10, 5, 9, 16, 6, 7, 8, 6, 11, 7, 10, 6, 6, 8, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
65, 9, 6, 7, 10, 5, 9, 17, 6, 7, 8, 6, 11, 7, 10, 6, 6, 8, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
66, 9, 6, 7, 10, 5, 9, 18, 6, 7, 8, 6, 11, 7, 10, 6, 6, 8, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
67, 9, 6, 7, 10, 5, 9, 19, 6, 7, 8, 6, 11, 7, 10, 8, 6, 10, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
68, 9, 6, 7, 10, 5, 10, 19, 6, 7, 8, 6, 11, 7, 10, 8, 6, 10, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
69, 9, 6, 7, 10, 5, 11, 20, 6, 7, 8, 6, 11, 7, 10, 9, 6, 10, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
70, 9, 6, 7, 10, 5, 11, 21, 6, 7, 8, 6, 11, 7, 10, 9, 6, 11, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
71, 9, 6, 7, 10, 5, 11, 21, 6, 7, 8, 6, 11, 7, 10, 10, 6, 11, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
72, 9, 6, 7, 10, 5, 11, 21, 6, 7, 8, 6, 11, 7, 10, 10, 6, 12, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
73, 9, 6, 7, 10, 5, 11, 22, 6, 7, 8, 6, 11, 7, 10, 10, 6, 12, 6, 11, 8, 12, 8, 9, 8, 4, 9, 6, 7, 7, 10
74, 9, 6, 7, 10, 5, 12, 23, 6, 7, 8, 6, 11, 7, 10, 10, 6, 12, 6, 11, 8, 12, 8, 10, 8, 4, 9, 6, 7, 7, 10
75, 9, 6, 7, 10, 5, 12, 23, 6, 7, 8, 6, 11, 7, 10, 11, 6, 12, 6, 12, 8, 12, 8, 10, 8, 4, 9, 6, 7, 7, 10
76, 9, 6, 7, 10, 5, 13, 23, 6, 7, 8, 6, 11, 7, 10, 11, 6, 13, 6, 12, 8, 12, 8, 10, 8, 4, 9, 6, 7, 7, 10
77, 9, 6, 7, 10, 5, 13, 23, 6, 7, 8, 6, 11, 7, 10, 11, 6, 13, 6, 12, 8, 12, 8, 10, 8, 4, 9, 7, 7, 7, 10
78, 9, 6, 7, 10, 5, 13, 24, 6, 7, 8, 6, 11, 7, 10, 11, 6, 13, 6, 12, 8, 12, 8, 11, 8, 4, 9, 7, 7, 7, 10
79, 9, 6, 7, 10, 6, 13, 25, 7, 7, 8, 6, 11, 7, 10, 11, 6, 13, 6, 12, 8, 12, 8, 11, 8, 4, 9, 7, 7, 7, 11
80, 9, 6, 7, 10, 6, 13, 26, 7, 7, 8, 6, 11, 7, 10, 11, 6, 14, 6, 12, 8, 12, 8, 11, 8, 4, 9, 7, 7, 7, 11
81, 9, 6, 7, 10, 6, 13, 26, 7, 7, 8, 6, 11, 7, 10, 11, 6, 15, 6, 12, 8, 12, 8, 11, 8, 4, 9, 7, 7, 7, 11
82, 9, 6, 7, 10, 6, 13, 27, 7, 7, 8, 6, 11, 7, 10, 12, 6, 15, 6, 12, 8, 12, 8, 11, 8, 4, 9, 7, 7, 7, 11
83, 9, 6, 7, 10, 7, 13, 27, 7, 7, 8, 6, 11, 7, 10, 12, 6, 16, 6, 12, 8, 12, 8, 11, 8, 4, 9, 7, 7, 7, 11
84, 9, 6, 7, 10, 7, 14, 28, 7, 7, 8, 6, 11, 7, 10, 12, 6, 16, 6, 12, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
85, 9, 6, 7, 10, 7, 14, 28, 7, 7, 8, 7, 11, 7, 10, 12, 6, 16, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
86, 9, 6, 7, 10, 8, 14, 28, 7, 7, 8, 7, 11, 7, 10, 12, 6, 16, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
87, 9, 6, 7, 10, 8, 14, 28, 7, 7, 8, 7, 11, 7, 10, 12, 6, 17, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
88, 9, 6, 7, 10, 8, 14, 28, 7, 7, 8, 7, 11, 7, 10, 12, 7, 18, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
89, 9, 6, 7, 10, 8, 15, 28, 7, 7, 8, 7, 11, 7, 10, 13, 7, 18, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
90, 10, 6, 7, 10, 8, 15, 28, 7, 7, 8, 7, 11, 7, 10, 14, 8, 18, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
91, 10, 6, 7, 10, 9, 15, 28, 7, 7, 8, 7, 11, 7, 10, 14, 8, 18, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
92, 10, 6, 7, 10, 9, 15, 28, 7, 7, 8, 7, 11, 7, 10, 14, 8, 19, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
93, 10, 6, 7, 10, 10, 15, 28, 7, 7, 8, 7, 11, 7, 10, 14, 8, 20, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
94, 10, 6, 7, 10, 11, 15, 28, 7, 7, 8, 7, 11, 7, 10, 14, 8, 20, 6, 13, 8, 12, 8, 11, 8, 4, 10, 7, 7, 7, 11
95, 10, 6, 7, 10, 12, 15, 28, 7, 7, 8, 7, 12, 7, 10, 14, 8, 20, 6, 13, 8, 13, 8, 11, 8, 4, 10, 7, 7, 7, 11
96, 10, 6, 7, 10, 12, 15, 28, 7, 7, 8, 7, 12, 7, 10, 14, 8, 20, 6, 13, 8, 13, 8, 11, 8, 4, 11, 7, 7, 7, 11
97, 10, 6, 7, 10, 13, 15, 28, 7, 7, 8, 7, 12, 7, 10, 14, 8, 20, 6, 13, 8, 13, 8, 11, 9, 4, 11, 7, 7, 7, 11
98, 10, 6, 7, 10, 14, 15, 28, 7, 7, 8, 7, 12, 7, 10, 14, 8, 21, 6, 13, 8, 13, 8, 11, 9, 4, 11, 8, 7, 7, 11
99, 10, 6, 7, 10, 14, 15, 28, 7, 7, 8, 7, 12, 7, 10, 14, 8, 21, 6, 13, 8, 13, 8, 11, 9, 4, 11, 8, 7, 7, 11
100, 10, 6, 7, 10, 15, 15, 28, 7, 7, 8, 7, 13, 7, 10, 14, 9, 21, 6, 13, 8, 13, 8, 11, 10, 4, 12, 8, 7, 7, 11
101, 10, 6, 7, 10, 15, 15, 28, 7, 7, 8, 7, 13, 7, 10, 14, 9, 21, 6, 13, 8, 13, 8, 11, 10, 4, 12, 8, 7, 7, 11
102, 10, 6, 7, 10, 15, 15, 28, 7, 7, 8, 7, 13, 7, 10, 14, 9, 21, 6, 13, 8, 13, 8, 11, 11, 4, 12, 8, 7, 7, 11
103, 10, 6, 7, 10, 16, 16, 28, 7, 7, 8, 7, 13, 7, 10, 14, 9, 21, 6, 13, 8, 13, 8, 11, 11, 4, 12, 8, 7, 7, 11
104, 10, 6, 7, 10, 16, 16, 28, 7, 7, 8, 7, 13, 7, 10, 14, 9, 21, 6, 13, 8, 13, 8, 11, 11, 4, 12, 8, 7, 7, 11
105, 10, 6, 7, 10, 16, 16, 28, 7, 7, 8, 7, 13, 7, 10, 14, 9, 21, 6, 13, 8, 13, 8, 11, 11, 4, 12, 8, 7, 7, 11
106, 10, 6, 7, 11, 16, 16, 28, 7, 7, 8, 7, 14, 7, 10, 14, 9, 21, 6, 13, 8, 13, 8, 11, 11, 4, 12, 8, 7, 7, 11
107, 10, 6, 7, 11, 16, 16, 28, 7, 7, 8, 7, 15, 7, 10, 14, 10, 21, 6, 13, 8, 13, 8, 11, 11, 4, 12, 8, 7, 7, 11
108, 10, 6, 7, 11, 16, 17, 28, 7, 7, 8, 7, 15, 7, 10, 14, 10, 21, 6, 13, 8, 13, 8, 12, 11, 4, 12, 8, 7, 7, 11
109, 10, 6, 7, 12, 16, 17, 28, 7, 7, 8, 7, 15, 7, 11, 14, 10, 21, 6, 13, 8, 13, 8, 12, 11, 4, 12, 8, 7, 7, 11
110, 10, 6, 7, 13, 17, 17, 28, 7, 7, 8, 7, 15, 7, 12, 14, 11, 21, 6, 13, 8, 13, 8, 13, 11, 4, 12, 8, 7, 7, 11
111, 10, 6, 7, 13, 17, 17, 28, 7, 7, 8, 7, 15, 7, 12, 14, 12, 21, 6, 13, 8, 13, 8, 13, 11, 4, 12, 8, 7, 7, 11
112, 10, 6, 7, 13, 17, 17, 28, 7, 7, 8, 7, 15, 7, 12, 14, 12, 21, 6, 13, 8, 13, 9, 14, 11, 4, 12, 8, 7, 7, 11
113, 10, 6, 7, 13, 17, 17, 28, 7, 7, 8, 8, 15, 7, 12, 14, 12, 21, 6, 13, 8, 13, 9, 14, 11, 4, 12, 9, 7, 7, 11
114, 10, 6, 7, 13, 17, 17, 28, 7, 7, 8, 9, 15, 7, 14, 14, 12, 21, 6, 13, 8, 13, 9, 14, 11, 4, 12, 9, 7, 7, 11
115, 10, 6, 7, 13, 17, 17, 28, 7, 7, 8, 9, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 10, 15, 11, 4, 12, 9, 7, 7, 11
116, 10, 6, 7, 13, 17, 17, 28, 7, 7, 8, 9, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 11, 17, 11, 4, 12, 10, 7, 7, 11
117, 10, 6, 7, 13, 17, 17, 28, 7, 7, 8, 10, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 12, 17, 11, 4, 12, 11, 7, 7, 11
118, 10, 6, 7, 13, 17, 17, 28, 7, 8, 8, 11, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 12, 17, 11, 4, 12, 11, 7, 7, 11
119, 10, 6, 7, 13, 17, 17, 28, 7, 8, 8, 11, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 13, 17, 11, 4, 12, 11, 7, 8, 11
120, 10, 6, 7, 13, 17, 17, 28, 7, 8, 8, 12, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 14, 17, 12, 4, 12, 12, 7, 8, 11
121, 10, 6, 7, 13, 17, 17, 28, 7, 9, 8, 13, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 14, 17, 12, 4, 12, 12, 7, 9, 11
122, 10, 6, 7, 13, 17, 17, 28, 7, 9, 8, 14, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 14, 17, 12, 4, 12, 13, 7, 9, 11
123, 10, 6, 7, 13, 17, 17, 28, 7, 10, 8, 15, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 14, 17, 12, 4, 12, 13, 7, 9, 11
124, 10, 6, 7, 13, 17, 17, 28, 7, 10, 8, 15, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 14, 17, 12, 4, 12, 13, 7, 9, 11
125, 10, 6, 7, 13, 17, 17, 28, 7, 10, 8, 17, 16, 7, 15, 14, 12, 21, 6, 13, 8, 13, 14, 17, 12, 4, 12, 13, 7, 9, 11
126, 10, 6, 7, 13, 17, 17, 28, 7, 10, 8, 17, 18, 7, 15, 14, 12, 21, 6, 13, 8, 13, 14, 17, 12, 4, 13, 13, 7, 10, 11
127, 10, 6, 7, 13, 17, 17, 28, 7, 10, 8, 17, 18, 7, 15, 14, 12, 21, 6, 13, 8, 13, 15, 17, 12, 4, 13, 13, 7, 10, 11
128, 10, 6, 7, 13, 17, 17, 28, 7, 10, 8, 17, 19, 7, 15, 14, 12, 21, 7, 13, 8, 13, 15, 17, 12, 4, 13, 13, 7, 10, 11
129, 10, 6, 7, 13, 17, 17, 28, 7, 10, 8, 18, 20, 7, 15, 14, 12, 21, 8, 13, 8, 13, 15, 17, 12, 4, 13, 13, 7, 10, 11
130, 10, 6, 7, 13, 18, 17, 28, 7, 10, 8, 18, 21, 7, 15, 14, 12, 21, 9, 13, 8, 13, 16, 17, 12, 4, 14, 13, 7, 10, 11
131, 10, 6, 7, 13, 18, 17, 28, 7, 10, 8, 18, 22, 7, 15, 14, 12, 21, 11, 13, 9, 13, 16, 17, 12, 4, 16, 13, 7, 10, 11
132, 10, 6, 7, 13, 18, 17, 29, 7, 10, 8, 19, 23, 7, 15, 14, 12, 21, 12, 14, 11, 13, 16, 17, 12, 4, 18, 13, 7, 10, 11
133, 10, 6, 7, 13, 18, 17, 29, 7, 11, 8, 19, 25, 7, 15, 14, 12, 21, 13, 14, 12, 13, 16, 17, 12, 4, 19, 13, 7, 10, 11
134, 10, 6, 7, 13, 18, 17, 29, 7, 11, 8, 19, 27, 7, 16, 14, 12, 21, 14, 14, 12, 13, 16, 17, 12, 4, 19, 13, 7, 10, 11
135, 10, 6, 7, 14, 18, 17, 29, 7, 11, 8, 19, 27, 7, 16, 14, 12, 21, 15, 14, 12, 13, 16, 17, 12, 4, 19, 14, 7, 10, 11
136, 10, 6, 7, 14, 18, 17, 29, 7, 11, 8, 19, 27, 7, 16, 14, 12, 21, 16, 14, 13, 13, 16, 17, 12, 4, 19, 14, 7, 10, 11
137, 10, 6, 7, 14, 18, 17, 29, 7, 11, 8, 19, 27, 7, 16, 14, 12, 21, 18, 15, 14, 13, 16, 17, 12, 4, 19, 14, 7, 10, 11
138, 10, 6, 7, 14, 18, 17, 29, 8, 11, 8, 19, 27, 7, 16, 14, 12, 21, 19, 15, 14, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
139, 10, 6, 7, 14, 18, 17, 29, 9, 11, 8, 19, 28, 7, 16, 14, 12, 21, 19, 15, 16, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
140, 10, 6, 7, 14, 18, 17, 29, 9, 11, 8, 19, 28, 7, 16, 14, 12, 21, 19, 16, 16, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
141, 10, 6, 7, 14, 18, 18, 29, 10, 11, 8, 19, 28, 7, 16, 14, 12, 21, 19, 16, 16, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
142, 10, 6, 7, 14, 18, 18, 29, 10, 11, 8, 19, 28, 7, 16, 14, 12, 21, 19, 17, 17, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
143, 10, 6, 7, 14, 19, 18, 29, 11, 11, 8, 19, 28, 7, 16, 14, 13, 21, 19, 17, 17, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
144, 10, 6, 7, 14, 19, 18, 29, 12, 11, 8, 19, 28, 7, 16, 14, 14, 21, 19, 17, 17, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
145, 10, 6, 7, 14, 19, 18, 29, 13, 11, 8, 19, 28, 7, 16, 14, 15, 21, 19, 18, 17, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
146, 10, 6, 7, 14, 19, 18, 29, 13, 11, 8, 19, 28, 7, 16, 14, 16, 21, 19, 18, 17, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
147, 10, 6, 7, 14, 19, 18, 29, 13, 11, 8, 19, 28, 7, 16, 14, 17, 21, 20, 20, 17, 13, 16, 17, 12, 4, 20, 14, 7, 10, 11
