Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24, Death_25, Death_26, Death_27, Death_28, Death_29
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
8, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2
9, 3, 4, 2, 2, 2, 3, 2, 2, 1, 3, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 4, 2
10, 3, 4, 2, 2, 2, 3, 2, 4, 2, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 4, 2
11, 3, 4, 2, 2, 2, 3, 2, 4, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 4, 2
12, 3, 4, 2, 2, 2, 3, 2, 4, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 2, 2, 3, 3, 3, 4, 2
13, 3, 4, 2, 2, 2, 3, 2, 4, 2, 3, 3, 2, 3, 3, 3, 4, 2, 4, 3, 4, 3, 3, 3, 2, 2, 3, 3, 3, 4, 2
14, 3, 4, 2, 2, 2, 3, 3, 4, 2, 3, 3, 2, 3, 3, 3, 4, 3, 5, 3, 4, 3, 3, 3, 2, 2, 4, 3, 3, 4, 2
15, 3, 4, 2, 2, 2, 3, 4, 4, 2, 3, 3, 2, 3, 3, 3, 5, 3, 5, 3, 5, 4, 3, 3, 2, 2, 4, 3, 3, 4, 2
16, 3, 4, 2, 2, 3, 3, 4, 4, 2, 3, 4, 3, 3, 3, 3, 5, 4, 6, 4, 5, 4, 3, 3, 2, 2, 5, 3, 3, 4, 2
17, 3, 5, 2, 2, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 5, 4, 6, 4, 5, 4, 3, 3, 2, 2, 5, 3, 3, 4, 2
18, 3, 5, 2, 2, 4, 5, 4, 4, 3, 3, 4, 3, 3, 4, 3, 5, 4, 6, 4, 5, 4, 3, 3, 2, 2, 5, 4, 5, 6, 2
19, 3, 5, 2, 2, 5, 5, 4, 4, 4, 4, 5, 3, 3, 4, 3, 5, 4, 6, 4, 5, 5, 3, 3, 2, 2, 5, 4, 5, 6, 2
20, 4, 6, 2, 2, 5, 5, 4, 4, 5, 4, 5, 3, 3, 4, 3, 5, 4, 6, 4, 5, 5, 3, 3, 2, 2, 6, 5, 5, 6, 2
